Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region
ORD-10675,2024-11-06,2024-11-07,First Class,CUST-20675,David,Home Office,India,Tamil Nadu,Chennai,Technology,Accessories,2948.84,4,0.26,119.99,South
ORD-10676,2024-11-07,2024-11-08,Same Day,CUST-20676,Sara,Home Office,India,Telangana,Warangal,Office Supplies,Chairs,6954.2,2,0.01,790.66,South
ORD-10677,2024-11-08,2024-11-09,Second Class,CUST-20677,Sara,Corporate,India,Karnataka,Mysore,Office Supplies,Phones,6106.19,4,0.24,86.98,South
ORD-10678,2024-11-09,2024-11-10,Same Day,CUST-20678,Meera,Corporate,India,Telangana,Warangal,Technology,Phones,4039.55,7,0.11,557.69,South
ORD-10679,2024-11-10,2024-11-11,First Class,CUST-20679,Meera,Consumer,India,Karnataka,Mysore,Technology,Accessories,3713.07,9,0.26,-121.92,South
ORD-10680,2024-11-11,2024-11-12,Same Day,CUST-20680,David,Home Office,India,Tamil Nadu,Madurai,Technology,Binders,2135.28,8,0.24,592.93,South
ORD-10681,2024-11-12,2024-11-13,Standard Class,CUST-20681,John,Corporate,India,Delhi,New Delhi,Office Supplies,Phones,3717.02,9,0.1,887.29,North
ORD-10682,2024-11-13,2024-11-14,Same Day,CUST-20682,Sara,Home Office,India,Karnataka,Bangalore,Office Supplies,Storage,5967.63,8,0.21,491.16,South
ORD-10683,2024-11-14,2024-11-15,First Class,CUST-20683,John,Home Office,India,Maharashtra,Mumbai,Technology,Accessories,4859.19,2,0.05,427.81,West
ORD-10684,2024-11-15,2024-11-16,Same Day,CUST-20684,John,Consumer,India,Tamil Nadu,Madurai,Technology,Chairs,2172.3,7,0.27,949.45,South
ORD-10685,2024-11-16,2024-11-17,Second Class,CUST-20685,David,Consumer,India,Telangana,Warangal,Technology,Accessories,1569.95,2,0.12,515.62,South
ORD-10686,2024-11-17,2024-11-18,Same Day,CUST-20686,John,Home Office,India,Telangana,Hyderabad,Office Supplies,Tables,2003.42,2,0.14,37.42,South
ORD-10687,2024-11-18,2024-11-19,Second Class,CUST-20687,Sara,Home Office,India,Maharashtra,Pune,Office Supplies,Binders,1354.36,4,0.21,80.11,West
ORD-10688,2024-11-19,2024-11-20,Standard Class,CUST-20688,Ali,Home Office,India,Tamil Nadu,Madurai,Furniture,Binders,850.36,1,0.25,616.9,South
ORD-10689,2024-11-20,2024-11-21,Second Class,CUST-20689,Meera,Home Office,India,Maharashtra,Nagpur,Office Supplies,Accessories,3050.13,5,0.07,656.07,West
ORD-10690,2024-11-21,2024-11-22,Same Day,CUST-20690,Ali,Consumer,India,Telangana,Hyderabad,Office Supplies,Phones,970.44,6,0.2,94.55,South
ORD-10691,2024-11-22,2024-11-23,First Class,CUST-20691,John,Corporate,India,Delhi,New Delhi,Office Supplies,Phones,1369.01,9,0.12,148.95,North
ORD-10692,2024-11-23,2024-11-24,Second Class,CUST-20692,Ali,Consumer,India,Karnataka,Bangalore,Technology,Storage,3921.81,8,0.11,988.37,South
ORD-10693,2024-11-24,2024-11-25,Standard Class,CUST-20693,Sara,Corporate,India,Telangana,Warangal,Office Supplies,Storage,1319.28,2,0.21,-167.46,South
ORD-10694,2024-11-25,2024-11-26,Second Class,CUST-20694,Sara,Home Office,India,Delhi,New Delhi,Technology,Binders,634.38,1,0.12,226.04,North
ORD-10695,2024-11-26,2024-11-27,Second Class,CUST-20695,John,Corporate,India,Delhi,New Delhi,Furniture,Storage,2358.24,2,0.1,-218.82,North
ORD-10696,2024-11-27,2024-11-28,Second Class,CUST-20696,David,Consumer,India,Maharashtra,Pune,Furniture,Chairs,1698.17,7,0.25,767.4,West
ORD-10697,2024-11-28,2024-11-29,Standard Class,CUST-20697,Ali,Consumer,India,Maharashtra,Pune,Technology,Storage,3704.08,4,0.03,-179.95,West
ORD-10698,2024-11-29,2024-11-30,Same Day,CUST-20698,David,Home Office,India,Karnataka,Bangalore,Technology,Chairs,896.1,5,0.2,576.21,South
ORD-10699,2024-11-30,2024-12-01,Second Class,CUST-20699,David,Consumer,India,Karnataka,Bangalore,Technology,Storage,5312.04,7,0.07,-226.57,South
ORD-10700,2024-12-01,2024-12-02,Second Class,CUST-20700,Priya,Home Office,India,Tamil Nadu,Madurai,Office Supplies,Binders,6362.39,3,0.0,574.71,South
ORD-10701,2024-12-02,2024-12-03,First Class,CUST-20701,John,Consumer,India,Maharashtra,Nagpur,Furniture,Binders,5255.36,2,0.05,795.95,West
ORD-10702,2024-12-03,2024-12-04,Standard Class,CUST-20702,Meera,Consumer,India,Maharashtra,Nagpur,Technology,Chairs,3823.22,7,0.18,218.47,West
ORD-10703,2024-12-04,2024-12-05,Second Class,CUST-20703,Sara,Home Office,India,Delhi,New Delhi,Office Supplies,Accessories,6052.54,5,0.21,378.76,North
ORD-10704,2024-12-05,2024-12-06,Standard Class,CUST-20704,Sara,Corporate,India,Maharashtra,Pune,Furniture,Binders,4925.44,1,0.01,222.0,West
ORD-10705,2024-12-06,2024-12-07,Second Class,CUST-20705,John,Consumer,India,Karnataka,Bangalore,Office Supplies,Accessories,271.75,1,0.01,90.64,South
ORD-10706,2024-12-07,2024-12-08,Same Day,CUST-20706,Meera,Corporate,India,Maharashtra,Nagpur,Furniture,Phones,2879.81,9,0.27,744.24,West
ORD-10707,2024-12-08,2024-12-09,Same Day,CUST-20707,Sara,Consumer,India,Karnataka,Bangalore,Office Supplies,Chairs,5986.47,5,0.02,53.6,South
ORD-10708,2024-12-09,2024-12-10,Second Class,CUST-20708,John,Consumer,India,Karnataka,Bangalore,Furniture,Binders,2551.84,1,0.27,639.83,South
ORD-10709,2024-12-10,2024-12-11,Same Day,CUST-20709,Sara,Consumer,India,Delhi,New Delhi,Furniture,Tables,439.46,7,0.07,-31.94,North
ORD-10710,2024-12-11,2024-12-12,Second Class,CUST-20710,David,Consumer,India,Delhi,New Delhi,Office Supplies,Phones,5274.02,9,0.22,24.81,North
ORD-10711,2024-12-12,2024-12-13,Same Day,CUST-20711,Ali,Corporate,India,Maharashtra,Mumbai,Technology,Accessories,5653.86,1,0.09,137.4,West
ORD-10712,2024-12-13,2024-12-14,First Class,CUST-20712,Ali,Corporate,India,Tamil Nadu,Coimbatore,Furniture,Binders,1292.04,4,0.26,465.9,South
ORD-10713,2024-12-14,2024-12-15,First Class,CUST-20713,Sara,Consumer,India,Maharashtra,Nagpur,Technology,Chairs,3853.92,3,0.21,290.75,West
ORD-10714,2024-12-15,2024-12-16,First Class,CUST-20714,Priya,Consumer,India,Delhi,New Delhi,Office Supplies,Storage,1505.3,5,0.12,668.69,North
ORD-10715,2024-12-16,2024-12-17,Standard Class,CUST-20715,Meera,Corporate,India,Karnataka,Mysore,Technology,Tables,5090.79,7,0.02,-22.36,South
ORD-10716,2024-12-17,2024-12-18,Standard Class,CUST-20716,Meera,Home Office,India,Delhi,New Delhi,Technology,Accessories,2046.54,8,0.22,-286.13,North
ORD-10717,2024-12-18,2024-12-19,First Class,CUST-20717,Meera,Home Office,India,Tamil Nadu,Coimbatore,Technology,Phones,2350.26,2,0.19,709.52,South
ORD-10718,2024-12-19,2024-12-20,Standard Class,CUST-20718,David,Corporate,India,Telangana,Warangal,Technology,Chairs,5945.8,7,0.0,768.14,South
ORD-10719,2024-12-20,2024-12-21,Same Day,CUST-20719,Meera,Consumer,India,Tamil Nadu,Coimbatore,Technology,Tables,3438.99,1,0.0,-222.68,South
ORD-10720,2024-12-21,2024-12-22,Second Class,CUST-20720,Ali,Consumer,India,Telangana,Hyderabad,Furniture,Chairs,4754.33,7,0.24,494.18,South
ORD-10721,2024-12-22,2024-12-23,Second Class,CUST-20721,David,Home Office,India,Tamil Nadu,Coimbatore,Furniture,Binders,2936.14,8,0.08,191.67,South
ORD-10722,2024-12-23,2024-12-24,Second Class,CUST-20722,John,Home Office,India,Maharashtra,Mumbai,Furniture,Storage,2226.45,2,0.19,732.06,West
ORD-10723,2024-12-24,2024-12-25,First Class,CUST-20723,Meera,Corporate,India,Tamil Nadu,Coimbatore,Office Supplies,Phones,4453.25,9,0.14,836.74,South
ORD-10724,2024-12-25,2024-12-26,Standard Class,CUST-20724,Meera,Home Office,India,Telangana,Warangal,Technology,Chairs,1253.03,1,0.26,806.3,South
ORD-10725,2024-12-26,2024-12-27,Same Day,CUST-20725,John,Corporate,India,Delhi,New Delhi,Furniture,Accessories,2736.4,6,0.28,710.37,North
ORD-10726,2024-12-27,2024-12-28,Same Day,CUST-20726,Meera,Home Office,India,Karnataka,Mysore,Office Supplies,Binders,1621.45,1,0.3,49.77,South
ORD-10727,2024-12-28,2024-12-29,First Class,CUST-20727,John,Home Office,India,Maharashtra,Mumbai,Furniture,Binders,4931.41,3,0.05,755.46,West
ORD-10728,2024-12-29,2024-12-30,Same Day,CUST-20728,David,Home Office,India,Karnataka,Bangalore,Furniture,Phones,6620.62,6,0.26,393.52,South
ORD-10729,2024-12-30,2024-12-31,Same Day,CUST-20729,Ali,Consumer,India,Maharashtra,Nagpur,Technology,Binders,6969.47,3,0.08,-231.42,West
ORD-10730,2024-12-31,2025-01-01,Same Day,CUST-20730,John,Consumer,India,Karnataka,Mysore,Office Supplies,Accessories,3261.88,8,0.18,294.02,South
ORD-10731,2025-01-01,2025-01-02,Same Day,CUST-20731,Priya,Consumer,India,Maharashtra,Pune,Technology,Chairs,1917.21,5,0.15,924.81,West
ORD-10732,2025-01-02,2025-01-03,Standard Class,CUST-20732,John,Home Office,India,Delhi,New Delhi,Technology,Phones,3211.24,2,0.01,854.22,North
ORD-10733,2025-01-03,2025-01-04,Same Day,CUST-20733,Meera,Corporate,India,Tamil Nadu,Coimbatore,Furniture,Binders,5961.43,4,0.28,-167.06,South
ORD-10734,2025-01-04,2025-01-05,Second Class,CUST-20734,David,Corporate,India,Karnataka,Bangalore,Technology,Binders,1600.84,9,0.02,667.36,South
ORD-10735,2025-01-05,2025-01-06,First Class,CUST-20735,Sara,Corporate,India,Maharashtra,Mumbai,Office Supplies,Accessories,6674.25,4,0.21,747.53,West
ORD-10736,2025-01-06,2025-01-07,Standard Class,CUST-20736,David,Corporate,India,Karnataka,Mysore,Technology,Storage,2524.69,8,0.24,52.8,South
ORD-10737,2025-01-07,2025-01-08,Same Day,CUST-20737,Sara,Consumer,India,Maharashtra,Pune,Technology,Storage,6903.46,5,0.24,313.09,West
ORD-10738,2025-01-08,2025-01-09,Standard Class,CUST-20738,John,Consumer,India,Maharashtra,Nagpur,Technology,Binders,5902.54,1,0.04,624.28,West
ORD-10739,2025-01-09,2025-01-10,Same Day,CUST-20739,Ali,Home Office,India,Tamil Nadu,Madurai,Furniture,Chairs,5698.28,7,0.13,270.75,South
ORD-10740,2025-01-10,2025-01-11,Second Class,CUST-20740,Priya,Home Office,India,Telangana,Warangal,Office Supplies,Phones,2361.75,3,0.25,-153.36,South
ORD-10741,2025-01-11,2025-01-12,First Class,CUST-20741,David,Corporate,India,Karnataka,Mysore,Furniture,Binders,259.69,8,0.09,617.65,South
ORD-10742,2025-01-12,2025-01-13,Same Day,CUST-20742,Meera,Consumer,India,Maharashtra,Mumbai,Furniture,Tables,2798.5,3,0.14,885.13,West
ORD-10743,2025-01-13,2025-01-14,Same Day,CUST-20743,Sara,Corporate,India,Maharashtra,Nagpur,Furniture,Phones,2252.3,1,0.08,548.23,West
ORD-10744,2025-01-14,2025-01-15,Same Day,CUST-20744,Meera,Home Office,India,Karnataka,Bangalore,Furniture,Storage,454.3,5,0.14,705.94,South
ORD-10745,2025-01-15,2025-01-16,Same Day,CUST-20745,Ali,Home Office,India,Tamil Nadu,Coimbatore,Furniture,Binders,3636.48,2,0.27,165.87,South
ORD-10746,2025-01-16,2025-01-17,First Class,CUST-20746,Sara,Corporate,India,Maharashtra,Pune,Office Supplies,Accessories,2940.61,4,0.14,-61.84,West
ORD-10747,2025-01-17,2025-01-18,First Class,CUST-20747,David,Home Office,India,Karnataka,Mysore,Technology,Tables,4514.98,1,0.17,535.61,South
ORD-10748,2025-01-18,2025-01-19,Second Class,CUST-20748,John,Corporate,India,Karnataka,Mysore,Furniture,Binders,4424.07,9,0.12,126.1,South
ORD-10749,2025-01-19,2025-01-20,First Class,CUST-20749,Meera,Consumer,India,Telangana,Hyderabad,Furniture,Chairs,1021.08,6,0.14,818.1,South
ORD-10750,2025-01-20,2025-01-21,Same Day,CUST-20750,Ali,Corporate,India,Telangana,Hyderabad,Office Supplies,Tables,6843.37,8,0.0,-140.58,South
ORD-10751,2025-01-21,2025-01-22,Second Class,CUST-20751,David,Consumer,India,Delhi,New Delhi,Office Supplies,Binders,1471.13,4,0.09,263.5,North
ORD-10752,2025-01-22,2025-01-23,Second Class,CUST-20752,David,Consumer,India,Telangana,Warangal,Technology,Chairs,3227.86,9,0.13,215.75,South
ORD-10753,2025-01-23,2025-01-24,Second Class,CUST-20753,David,Home Office,India,Maharashtra,Mumbai,Office Supplies,Tables,3519.2,2,0.19,919.47,West
ORD-10754,2025-01-24,2025-01-25,Same Day,CUST-20754,David,Home Office,India,Telangana,Warangal,Technology,Chairs,5728.83,9,0.14,-100.92,South
ORD-10755,2025-01-25,2025-01-26,Standard Class,CUST-20755,Sara,Home Office,India,Telangana,Warangal,Furniture,Chairs,874.76,5,0.1,-287.2,South
ORD-10756,2025-01-26,2025-01-27,Same Day,CUST-20756,David,Corporate,India,Delhi,New Delhi,Furniture,Tables,3114.78,6,0.12,9.51,North
ORD-10757,2025-01-27,2025-01-28,First Class,CUST-20757,Meera,Corporate,India,Tamil Nadu,Madurai,Technology,Tables,4473.81,3,0.07,766.36,South
ORD-10758,2025-01-28,2025-01-29,First Class,CUST-20758,Ali,Home Office,India,Telangana,Warangal,Office Supplies,Chairs,1663.06,4,0.28,-27.88,South
ORD-10759,2025-01-29,2025-01-30,Same Day,CUST-20759,Sara,Corporate,India,Karnataka,Bangalore,Technology,Storage,4466.78,6,0.16,13.14,South
ORD-10760,2025-01-30,2025-01-31,Same Day,CUST-20760,David,Home Office,India,Maharashtra,Mumbai,Office Supplies,Tables,6480.92,7,0.0,-131.13,West
ORD-10761,2025-01-31,2025-02-01,Second Class,CUST-20761,Priya,Corporate,India,Karnataka,Mysore,Furniture,Binders,6983.12,1,0.01,630.07,South
ORD-10762,2025-02-01,2025-02-02,Same Day,CUST-20762,Priya,Consumer,India,Delhi,New Delhi,Office Supplies,Phones,420.67,7,0.29,-210.07,North
ORD-10763,2025-02-02,2025-02-03,Second Class,CUST-20763,Ali,Consumer,India,Telangana,Hyderabad,Technology,Accessories,1802.0,1,0.07,130.57,South
ORD-10764,2025-02-03,2025-02-04,First Class,CUST-20764,John,Home Office,India,Delhi,New Delhi,Technology,Chairs,2310.09,5,0.24,67.25,North
ORD-10765,2025-02-04,2025-02-05,Second Class,CUST-20765,John,Corporate,India,Telangana,Hyderabad,Furniture,Chairs,2914.06,6,0.02,421.71,South
ORD-10766,2025-02-05,2025-02-06,Same Day,CUST-20766,Sara,Corporate,India,Telangana,Hyderabad,Office Supplies,Accessories,1847.35,2,0.28,649.54,South
ORD-10767,2025-02-06,2025-02-07,First Class,CUST-20767,Sara,Consumer,India,Telangana,Warangal,Office Supplies,Storage,1583.72,9,0.26,392.74,South
ORD-10768,2025-02-07,2025-02-08,Standard Class,CUST-20768,Sara,Consumer,India,Tamil Nadu,Coimbatore,Office Supplies,Accessories,6690.97,6,0.17,910.33,South
ORD-10769,2025-02-08,2025-02-09,Second Class,CUST-20769,John,Home Office,India,Karnataka,Bangalore,Furniture,Tables,6445.95,7,0.0,936.88,South
ORD-10770,2025-02-09,2025-02-10,First Class,CUST-20770,Priya,Consumer,India,Tamil Nadu,Chennai,Office Supplies,Accessories,519.55,8,0.08,169.9,South
ORD-10771,2025-02-10,2025-02-11,Second Class,CUST-20771,John,Home Office,India,Tamil Nadu,Chennai,Technology,Chairs,2503.93,1,0.12,710.98,South
ORD-10772,2025-02-11,2025-02-12,First Class,CUST-20772,Meera,Consumer,India,Tamil Nadu,Chennai,Office Supplies,Accessories,2955.01,8,0.14,660.44,South
ORD-10773,2025-02-12,2025-02-13,First Class,CUST-20773,David,Consumer,India,Telangana,Warangal,Furniture,Phones,1825.3,4,0.09,860.85,South
ORD-10774,2025-02-13,2025-02-14,Second Class,CUST-20774,Sara,Corporate,India,Karnataka,Bangalore,Office Supplies,Binders,4476.34,8,0.01,282.33,South
ORD-10775,2025-02-14,2025-02-15,Standard Class,CUST-20775,Priya,Consumer,India,Telangana,Hyderabad,Office Supplies,Tables,4554.59,6,0.18,389.62,South
ORD-10776,2025-02-15,2025-02-16,First Class,CUST-20776,Ali,Consumer,India,Karnataka,Bangalore,Technology,Accessories,5983.43,9,0.16,240.51,South
ORD-10777,2025-02-16,2025-02-17,First Class,CUST-20777,Ali,Home Office,India,Delhi,New Delhi,Office Supplies,Chairs,5237.91,4,0.08,805.49,North
ORD-10778,2025-02-17,2025-02-18,First Class,CUST-20778,David,Consumer,India,Delhi,New Delhi,Technology,Binders,3889.5,2,0.01,-1.39,North
ORD-10779,2025-02-18,2025-02-19,Standard Class,CUST-20779,Priya,Home Office,India,Telangana,Warangal,Technology,Tables,4644.39,2,0.3,11.62,South
ORD-10780,2025-02-19,2025-02-20,Standard Class,CUST-20780,John,Consumer,India,Karnataka,Mysore,Furniture,Chairs,2063.12,5,0.14,184.39,South
ORD-10781,2025-02-20,2025-02-21,Same Day,CUST-20781,John,Consumer,India,Telangana,Hyderabad,Technology,Storage,4232.78,9,0.23,-0.55,South
ORD-10782,2025-02-21,2025-02-22,Second Class,CUST-20782,Meera,Home Office,India,Delhi,New Delhi,Technology,Phones,3526.75,3,0.14,429.31,North
ORD-10783,2025-02-22,2025-02-23,Standard Class,CUST-20783,Meera,Corporate,India,Telangana,Hyderabad,Furniture,Storage,1106.74,8,0.01,-125.16,South
ORD-10784,2025-02-23,2025-02-24,Second Class,CUST-20784,John,Home Office,India,Tamil Nadu,Chennai,Technology,Phones,1849.3,4,0.09,116.24,South
ORD-10785,2025-02-24,2025-02-25,Same Day,CUST-20785,Ali,Home Office,India,Tamil Nadu,Coimbatore,Furniture,Accessories,2183.52,6,0.1,887.48,South
ORD-10786,2025-02-25,2025-02-26,Second Class,CUST-20786,Sara,Home Office,India,Tamil Nadu,Madurai,Office Supplies,Tables,6485.31,6,0.25,231.99,South
ORD-10787,2025-02-26,2025-02-27,Standard Class,CUST-20787,Ali,Corporate,India,Tamil Nadu,Madurai,Furniture,Accessories,1766.63,3,0.2,672.7,South
ORD-10788,2025-02-27,2025-02-28,Second Class,CUST-20788,Meera,Consumer,India,Delhi,New Delhi,Technology,Phones,2166.86,5,0.08,-152.5,North
ORD-10789,2025-02-28,2025-03-01,Standard Class,CUST-20789,David,Home Office,India,Telangana,Warangal,Furniture,Phones,2711.61,3,0.29,21.83,South
ORD-10790,2025-03-01,2025-03-02,Second Class,CUST-20790,John,Home Office,India,Maharashtra,Mumbai,Technology,Phones,4713.45,1,0.1,749.55,West
ORD-10791,2025-03-02,2025-03-03,Standard Class,CUST-20791,Meera,Corporate,India,Maharashtra,Pune,Office Supplies,Binders,1004.02,7,0.3,691.89,West
ORD-10792,2025-03-03,2025-03-04,Standard Class,CUST-20792,Meera,Home Office,India,Tamil Nadu,Coimbatore,Furniture,Chairs,6686.83,4,0.3,202.0,South
ORD-10793,2025-03-04,2025-03-05,Second Class,CUST-20793,Sara,Consumer,India,Tamil Nadu,Madurai,Office Supplies,Tables,6085.88,7,0.06,940.72,South
ORD-10794,2025-03-05,2025-03-06,Same Day,CUST-20794,John,Corporate,India,Telangana,Warangal,Technology,Accessories,4125.07,3,0.09,883.84,South
ORD-10795,2025-03-06,2025-03-07,First Class,CUST-20795,Sara,Consumer,India,Tamil Nadu,Chennai,Technology,Accessories,4783.46,5,0.15,950.99,South
ORD-10796,2025-03-07,2025-03-08,Same Day,CUST-20796,John,Consumer,India,Karnataka,Bangalore,Office Supplies,Storage,313.29,5,0.2,256.29,South
ORD-10797,2025-03-08,2025-03-09,Second Class,CUST-20797,Sara,Corporate,India,Karnataka,Mysore,Furniture,Phones,2504.82,2,0.16,-43.28,South
ORD-10798,2025-03-09,2025-03-10,Same Day,CUST-20798,Ali,Home Office,India,Tamil Nadu,Madurai,Furniture,Phones,5610.49,2,0.29,514.66,South
ORD-10799,2025-03-10,2025-03-11,Standard Class,CUST-20799,David,Consumer,India,Karnataka,Bangalore,Technology,Phones,726.88,4,0.22,590.21,South
ORD-10800,2025-03-11,2025-03-12,First Class,CUST-20800,David,Consumer,India,Karnataka,Bangalore,Office Supplies,Accessories,2119.73,4,0.06,-136.93,South
ORD-10801,2025-03-12,2025-03-13,Second Class,CUST-20801,John,Consumer,India,Maharashtra,Nagpur,Office Supplies,Storage,4180.02,4,0.03,722.43,West
ORD-10802,2025-03-13,2025-03-14,Second Class,CUST-20802,Priya,Consumer,India,Tamil Nadu,Madurai,Furniture,Chairs,1943.61,6,0.21,-276.52,South
ORD-10803,2025-03-14,2025-03-15,Second Class,CUST-20803,Meera,Corporate,India,Karnataka,Bangalore,Furniture,Binders,6551.05,2,0.05,327.55,South
ORD-10804,2025-03-15,2025-03-16,First Class,CUST-20804,Meera,Corporate,India,Maharashtra,Pune,Furniture,Tables,1091.2,6,0.24,130.32,West
ORD-10805,2025-03-16,2025-03-17,Standard Class,CUST-20805,John,Consumer,India,Delhi,New Delhi,Office Supplies,Chairs,5622.28,7,0.09,662.39,North
ORD-10806,2025-03-17,2025-03-18,Second Class,CUST-20806,Sara,Home Office,India,Telangana,Warangal,Furniture,Accessories,3654.05,3,0.1,106.59,South
ORD-10807,2025-03-18,2025-03-19,Same Day,CUST-20807,Priya,Consumer,India,Telangana,Warangal,Furniture,Binders,5302.25,8,0.0,774.85,South
ORD-10808,2025-03-19,2025-03-20,Second Class,CUST-20808,Ali,Home Office,India,Tamil Nadu,Coimbatore,Technology,Binders,2312.86,2,0.21,473.44,South
ORD-10809,2025-03-20,2025-03-21,Second Class,CUST-20809,Sara,Consumer,India,Telangana,Warangal,Furniture,Binders,3698.53,8,0.03,732.06,South
ORD-10810,2025-03-21,2025-03-22,Second Class,CUST-20810,Sara,Home Office,India,Delhi,New Delhi,Furniture,Phones,6026.48,5,0.23,986.14,North
ORD-10811,2025-03-22,2025-03-23,Second Class,CUST-20811,John,Consumer,India,Maharashtra,Pune,Office Supplies,Tables,3374.77,2,0.15,582.91,West
ORD-10812,2025-03-23,2025-03-24,Standard Class,CUST-20812,John,Home Office,India,Telangana,Hyderabad,Office Supplies,Accessories,2646.1,7,0.24,980.44,South
ORD-10813,2025-03-24,2025-03-25,Same Day,CUST-20813,Meera,Consumer,India,Telangana,Warangal,Technology,Accessories,3845.86,2,0.18,-262.51,South
ORD-10814,2025-03-25,2025-03-26,Standard Class,CUST-20814,John,Consumer,India,Karnataka,Bangalore,Furniture,Binders,5078.07,6,0.02,139.58,South
ORD-10815,2025-03-26,2025-03-27,Same Day,CUST-20815,John,Home Office,India,Delhi,New Delhi,Technology,Accessories,3216.23,3,0.23,-159.79,North
ORD-10816,2025-03-27,2025-03-28,Second Class,CUST-20816,John,Corporate,India,Tamil Nadu,Chennai,Office Supplies,Tables,6584.36,9,0.02,41.0,South
ORD-10817,2025-03-28,2025-03-29,First Class,CUST-20817,Meera,Home Office,India,Tamil Nadu,Chennai,Technology,Tables,2205.63,3,0.14,790.55,South
ORD-10818,2025-03-29,2025-03-30,Standard Class,CUST-20818,Ali,Corporate,India,Karnataka,Bangalore,Office Supplies,Storage,3433.15,3,0.05,-257.98,South
ORD-10819,2025-03-30,2025-03-31,First Class,CUST-20819,Ali,Consumer,India,Maharashtra,Pune,Technology,Storage,5347.11,5,0.23,376.24,West
ORD-10820,2025-03-31,2025-04-01,Standard Class,CUST-20820,John,Home Office,India,Delhi,New Delhi,Technology,Chairs,4886.02,7,0.27,437.27,North
ORD-10821,2025-04-01,2025-04-02,Second Class,CUST-20821,Meera,Home Office,India,Karnataka,Bangalore,Furniture,Tables,6072.76,8,0.17,429.5,South
ORD-10822,2025-04-02,2025-04-03,Standard Class,CUST-20822,Ali,Home Office,India,Telangana,Warangal,Technology,Tables,6978.3,7,0.16,317.89,South
ORD-10823,2025-04-03,2025-04-04,Second Class,CUST-20823,Sara,Corporate,India,Karnataka,Mysore,Furniture,Tables,3102.64,9,0.23,727.78,South
ORD-10824,2025-04-04,2025-04-05,Standard Class,CUST-20824,Ali,Corporate,India,Telangana,Hyderabad,Furniture,Storage,955.83,5,0.0,-126.39,South
ORD-10825,2025-04-05,2025-04-06,Second Class,CUST-20825,Ali,Consumer,India,Maharashtra,Mumbai,Furniture,Binders,406.83,3,0.28,103.75,West
ORD-10826,2025-04-06,2025-04-07,Second Class,CUST-20826,Meera,Corporate,India,Karnataka,Mysore,Furniture,Binders,5142.76,6,0.06,500.44,South
ORD-10827,2025-04-07,2025-04-08,Same Day,CUST-20827,Sara,Corporate,India,Telangana,Hyderabad,Technology,Accessories,6143.29,5,0.3,598.24,South
ORD-10828,2025-04-08,2025-04-09,Second Class,CUST-20828,Meera,Consumer,India,Delhi,New Delhi,Office Supplies,Binders,1700.85,4,0.22,225.39,North
ORD-10829,2025-04-09,2025-04-10,Same Day,CUST-20829,John,Home Office,India,Maharashtra,Pune,Office Supplies,Phones,1277.45,2,0.23,837.98,West
ORD-10830,2025-04-10,2025-04-11,Second Class,CUST-20830,David,Home Office,India,Tamil Nadu,Chennai,Office Supplies,Storage,622.99,7,0.2,240.14,South
ORD-10831,2025-04-11,2025-04-12,First Class,CUST-20831,Ali,Consumer,India,Maharashtra,Mumbai,Technology,Tables,5794.38,5,0.14,223.61,West
ORD-10832,2025-04-12,2025-04-13,Second Class,CUST-20832,David,Home Office,India,Delhi,New Delhi,Furniture,Binders,2317.4,4,0.17,-252.93,North
ORD-10833,2025-04-13,2025-04-14,First Class,CUST-20833,Meera,Corporate,India,Tamil Nadu,Coimbatore,Office Supplies,Storage,2931.54,8,0.01,416.48,South
ORD-10834,2025-04-14,2025-04-15,First Class,CUST-20834,Meera,Consumer,India,Tamil Nadu,Madurai,Technology,Binders,3618.7,9,0.19,621.29,South
ORD-10835,2025-04-15,2025-04-16,Second Class,CUST-20835,Meera,Consumer,India,Delhi,New Delhi,Furniture,Chairs,5908.28,9,0.19,-151.23,North
ORD-10836,2025-04-16,2025-04-17,First Class,CUST-20836,David,Consumer,India,Maharashtra,Mumbai,Office Supplies,Tables,4625.67,3,0.27,97.06,West
ORD-10837,2025-04-17,2025-04-18,Same Day,CUST-20837,Meera,Home Office,India,Tamil Nadu,Madurai,Furniture,Chairs,4382.44,3,0.15,715.63,South
ORD-10838,2025-04-18,2025-04-19,Standard Class,CUST-20838,John,Consumer,India,Maharashtra,Pune,Office Supplies,Tables,1394.57,5,0.02,175.7,West
ORD-10839,2025-04-19,2025-04-20,Second Class,CUST-20839,Meera,Consumer,India,Karnataka,Mysore,Office Supplies,Storage,3689.69,5,0.09,14.08,South
ORD-10840,2025-04-20,2025-04-21,First Class,CUST-20840,Priya,Consumer,India,Karnataka,Mysore,Office Supplies,Accessories,5064.59,2,0.2,573.86,South
ORD-10841,2025-04-21,2025-04-22,Second Class,CUST-20841,David,Home Office,India,Maharashtra,Mumbai,Furniture,Binders,6818.17,1,0.07,-44.21,West
ORD-10842,2025-04-22,2025-04-23,Same Day,CUST-20842,Priya,Corporate,India,Tamil Nadu,Chennai,Technology,Binders,1569.56,8,0.08,864.35,South
ORD-10843,2025-04-23,2025-04-24,Second Class,CUST-20843,Meera,Consumer,India,Tamil Nadu,Madurai,Furniture,Phones,264.89,3,0.25,-162.72,South
